id;type;full_date;year;month;title;fek;page;tomos;tomos_url
511;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΑΝΑΠΤΥΞΗΣ ΚΑΙ ΕΠΕΝΔΥΣΕΩΝ - ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ - ΕΡΓΑΣΙΑΣ ΚΑΙ ΚΟΙΝΩΝΙΚΩΝ ΥΠΟΘΕΣΕΩΝ - ΥΓΕΙΑΣ - ΕΣΩΤΕΡΙΚΩΝ Αριθμ. Δ1α/Γ.Π.οικ. 43647;9/9.7.2020;2020;7;Επιβολή του μέτρου της προσωρινής απαγόρευσης λειτουργίας λαϊκής αγοράς της περ. 9 του άρθρου 2 του ν. 4497/2017 (Α΄ 171), για το χρονικό διάστημα από 9.7.2020 έως και 18.7.2020, για προληπτικούς λόγους δημόσιας υγείας προς περιορισμό της διασποράς του κορωνοϊού COVID -19;(Β΄ 2776);237;VI;https://tinyurl.com/pandektis06
512;ΑΠΟΦΑΣΗ ΣΥΓΚΛΗΤΟΥ ΤΟΥ ΔΗΜΟΚΡΙΤΕΙΟΥ ΠΑΝΕΠΙΣΤΗΜΙΟΥ ΘΡΑΚΗΣ Αριθμ. απόφ. 23/32/02- 07-2020;2/9.7.2020;2020;7;Καθομολόγηση αποφοίτων των Τμημάτων του του Δημοκρίτειου Πανεπιστημίου Θράκης σε έκτακτες περιστάσεις;(Β΄ 2784);238;VI;https://tinyurl.com/pandektis06
513;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΟΙΚΟΝΟΜΙΚΩΝ – ΥΓΕΙΑΣ Αριθμ. Δ1α/ΓΠ.οικ.44063;10/10.7.2020;2020;7;Επιβολή του μέτρου της αναγκαστικής διάθεσης στο Δημόσιο ξενοδοχειακού καταλύματος για την κάλυψη έκτακτων αναγκών προσωρινής διαμονής φυσικών προσώπων, για προληπτικούς λόγους δημόσιας υγείας, στο πλαίσιο αντιμετώπισης του κινδύνου μετάδοσης του κορωνοϊού COVID -19 , για το χρονικό διάστημα από 10.7.2020 έως και 30.09.2020;(Β΄ 2789);240;VI;https://tinyurl.com/pandektis06
514;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΟΥ ΤΟΥΡΙΣΜΟΥ Αριθμ. 10639;9/11.7.2020;2020;7;Τροποποίηση της υπ΄ αρ. 9800/26.06.2020 Υπουργικής Απόφασης «Επιλογή τουριστικών καταλυμάτων για την προσωρινή διαμονή φυσικών προσώπων για την αντιμετώπιση του κινδύνου μετάδοσης του COVID -19;(Β΄ 2795);243;VI;https://tinyurl.com/pandektis06
515;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΑΝΑΠΤΥΞΗΣ ΚΑΙ ΕΠΕΝΔΥΣΕΩΝ - ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ - ΕΡΓΑΣΙΑΣ ΚΑΙ ΚΟΙΝΩΝΙΚΩΝ ΥΠΟΘΕΣΕΩΝ - ΥΓΕΙΑΣ - ΕΣΩΤΕΡΙΚΩΝ Αριθμ. Δ1α/ΓΠ.οικ. 44074;11/11.7.2020;2020;7;Επιβολή του μέτρου της προσωρινής απαγόρευσης λειτουργίας επιμέρους ιδιωτικών επιχειρήσεων και άλλων χώρων συνάθροισης κοινού, στο σύνολο της Επικράτειας, για το χρονικό διάστημα από 13.7.2020 έως και 26.7.2020, προς περιορισμό της διασποράς του κορωνοϊού COVID -19;(Β΄ 2797);245;VI;https://tinyurl.com/pandektis06
516;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΟΙΚΟΝΟΜΙΚΩΝ - ΑΝΑΠΤΥΞΗΣ ΚΑΙ ΕΠΕΝΔΥΣΕΩΝ - ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ - ΠΑΙΔΕΙΑΣ ΚΑΙ ΘΡΗΣΚΕΥΜΑΤΩΝ - ΕΡΓΑΣΙΑΣ ΚΑΙ ΚΟΙΝΩΝΙΚΩΝ ΥΠΟΘΕΣΕΩΝ - ΥΓΕΙΑΣ - ΠΟΛΙΤΙΣΜΟΥ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ -ΕΣΩΤΕΡΙΚΩΝΥΠΟΔΟΜΩΝ ΚΑΙ ΜΕΤΑΦΟΡΩΝ -ΝΑΥΤΙΛΙΑΣ ΚΑΙ ΝΗΣΙΩΤΙΚΗΣ ΠΟΛΙΤΙΚΗΣ Αριθμ. Δ1α/ΓΠ.οικ. 44076;11/11.7.2020;2020;7;Κανόνες τήρησης αποστάσεων σε ιδιωτικές επιχειρήσεις, δημόσιες υπηρεσίες και άλλους χώρους συνάθροισης κοινού στο σύνολο της Επικράτειας, προς περιορισμό της διασποράς του κορωνοϊού COVID -19;(Β΄ 2798);245;VI;https://tinyurl.com/pandektis06
517;ΑΠΟΦΑΣΗ ΠΡΟΕΔΡΟΥ ΤΟΥ ΝΠΔΔ «ΚΟΙΝΩΝΙΚΟΣ ΟΡΓΑΝΙΣΜΟΣ ΔΗΜΟΥ ΠΑΤΡΕΩΝ Αριθμ. 135;12.6/13.7.2020;2020;7;ΚΟΙΝΩΝΙΚΟΣ ΟΡΓΑΝΙΣΜΟΣ ΔΗΜΟΥ ΠΑΤΡΕΩΝ Αριθμ. 135 της 12.6/13.7.2020 «΄Εγκριση υπερωριακής απασχόλησης υπαλλήλων του ΝΠΔΔ «Κοινωνικός Οργανισμός Δήμου Πατρέων;(Β΄ 2804);267;VI;https://tinyurl.com/pandektis06
518;ΑΠΟΦΑΣΗ ΣΥΝΤΟΝΙΣΤΗ ΑΠΟΚΕΝΤΡΩΜΕΝΗΣ ΔΙΟΙΚΗΣΗΣ ΠΕΛΟΠΟΝΝΗΣΟΥ, ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ ΚΑΙ ΙΟΝΙΟΥ Αριθμ. 97130;18.6/13.7.2020;2020;7;Καθιέρωση υπερωριακής απογευματινής απασχόλησης υπαλλήλων της Αποκεντρωμένης Διοίκησης Πελοποννήσου, Δυτικής Ελλάδας και Ιονίου;(Β΄ 2819);267;VI;https://tinyurl.com/pandektis06
519;ΑΠΟΦΑΣΗ ΔΗΜΑΡΧΟΥ ΔΥΤΙΚΗΣ ΑΧΑΪΑΣ Αριθμ. 135;16.6/13.7.2020;2020;7;Καθιέρωση υπερωριακής εργασίας, νυχτερινής και κατά τις Κυριακές και εξαιρέσιμες ημέρες απασχόλησης Β΄ εξαμήνου έτους 2020, των Διευθύνσεων: α) Διοικητικών και Οικονομικών Υπηρεσιών, β) Καθαριότητας και Περιβάλλοντος, γ) Διεύθυνσης: Τεχνικών Υπηρεσιών και δ) των Αυτοτελών Τμημάτων: α) Πολεοδομίας, β) Προγραμματισμού, Οργάνωσης και Πληροφορικής και γ) Τοπικής Οικονομικής Ανάπτυξης;(Β΄ 2826);267;VI;https://tinyurl.com/pandektis06
520;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΟΥ ΥΠΟΔΟΜΩΝ ΚΑΙ ΜΕΤΑΦΟΡΩΝ Αριθμ. ΓΔΔΥ/Δ9/Α 9180;1/13.7.2020;2020;7;Απόφαση έγκρισης απασχόλησης του μόνιμου προσωπικού της Υπηρεσίας Πολιτικής Αεροπορίας κατά τις απογευματινές ώρες καθώς και κατά τις Κυριακές και εξαιρέσιμες ημέρες για συμπλήρωση του υποχρεωτικού ωραρίου εργασίας ή πέραν αυτού, για το χρονικό διάστημα από 01.07.2020 μέχρι 31.12.2020;(Β΄ 2832);267;VI;https://tinyurl.com/pandektis06
521;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΟΥ ΥΠΟΔΟΜΩΝ ΚΑΙ ΜΕΤΑΦΟΡΩΝ Αριθμ. ΓΔΔΥ/Δ9/Α 9181;1/13.7.2020;2020;7;Απόφαση έγκρισης απασχόλησης του με σχέση εργασίας Ιδιωτικού Δικαίου Αορίστου Χρόνου προσωπικού της ΥΠΑ κατά τις απογευματινές ώρες καθώς και κατά τις Κυριακές και εξαιρέσιμες ημέρες για συμπλήρωση του υποχρεωτικού ωραρίου εργασίας ή πέραν αυτού, για το χρονικό διάστημα από 01.07.2020 μέχρι 31.12.2020;(Β΄ 2832);268;VI;https://tinyurl.com/pandektis06
522;ΑΠΟΦΑΣΗ ΥΦΥΠΟΥΡΓΩΝ ΟΙΚΟΝΟΜΙΚΩΝ - ΥΓΕΙΑΣ Αριθμ. Γ2γ/Γ.Π. 40655;2/13.7.2020;2020;7;Ετήσια ειδική αποζημίωση για προμήθεια υπηρεσιακής στολής σε υπαλλήλους του Εθνικού Κέντρου Άμεσης Βοήθειας (Ε.Κ.Α.Β.);(Β΄ 2834);268;VI;https://tinyurl.com/pandektis06
523;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΑΝΑΠΤΥΞΗΣ ΚΑΙ ΕΠΕΝΔΥΣΕΩΝ - ΠΕΡΙΒΑΛΛΟΝΤΟΣ ΚΑΙ ΕΝΕΡΓΕΙΑΣ Αριθμ. ΥΠΕΝ/ΕΣΠΑΕΝ/63628/410;2/13.7.2020;2020;7;Τροποποίηση της υπ΄ αρ. Α.Π. ΥΠΕΝ/ΕΣΠΑΕΝ/ 57409/458/27.6.2019 (Β΄ 2583) κοινής απόφασης του Υπουργού Περιβάλλοντος και Ενέργειας και του Υπουργού Οικονομίας και Ανάπτυξης με τίτλο: Προκήρυξη Β΄ κύκλου του προγράμματος «Εξοικονόμηση κατ΄ οίκον II;(Β΄ 2841);269;VI;https://tinyurl.com/pandektis06
524;ΑΠΟΦΑΣΗ ΕΘΝΙΚΗΣ ΕΠΙΤΡΟΠΗΣ ΤΗΛΕΠΙΚΟΙΝΩΝΙΩΝ ΚΑΙ ΤΑΧΥΔΡΟΜΕΙΩΝ (ΕΕΤΤ) Αριθμ. 944/5;29.6/13.7.2020;2020;7;Παράταση υποβολής στοιχείων συνδέσεων ευρυζωνικής πρόσβασης σύμφωνα με τα οριζόμενα στο Παράρτημα 26 της Προσφοράς Αναφοράς ΟΤΕ 2018 για τη Χονδρική Τοπική Πρόσβαση;(Β΄ 2843);276;VI;https://tinyurl.com/pandektis06
525;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΟΥ ΝΑΥΤΙΛΙΑΣ ΚΑΙ ΝΗΣΙΩΤΙΚΗΣ ΠΟΛΙΤΙΚΗΣ Αριθμ. 2252.1.1/ 43945 /2020;9/13.7.2020;2020;7;Συμβάσεις ανάθεσης δημόσιας υπηρεσίας του άρθρου εξηκοστού δευτέρου της από 30.3.2020 Πράξης Νομοθετικού Περιεχομένου (Α΄ 75), όπως έχει κυρωθεί με το άρθρο 1 του ν. 4684/2020 (Α ΄86) για τη διασφάλιση της θαλάσσιας συγκοινωνιακής εξυπηρέτησης νησιωτικών περιοχών και την ανάγκη ανάκτησης του ακτοπλοϊκού δικτύου για την περίοδο 11.07.2020 – 20.07.2020;(Β΄ 2851);278;VI;https://tinyurl.com/pandektis06
526;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΑΝΑΠΤΥΞΗΣ ΚΑΙ ΕΠΕΝΔΥΣΕΩΝ - ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ - ΕΡΓΑΣΙΑΣ ΚΑΙ ΚΟΙΝΩΝΙΚΩΝ ΥΠΟΘΕΣΕΩΝ - ΥΓΕΙΑΣ - ΕΣΩΤΕΡΙΚΩΝ Αριθμ. Δ1α/Γ.Π.οικ. 44457;13/13.7.2020;2020;7;Επιβολή του μέτρου της προσωρινής απαγόρευσης πανηγύρεων και άλλων αντίστοιχων δημόσιων ανοικτών εκδηλώσεων, στο σύνολο της Επικράτειας, για το χρονικό διάστημα από 13.7.2020 έως και 31.7.2020, προ ς περιορισμό της διασποράς του κορωνοϊού COVID -19;(Β΄ 2857);282;VI;https://tinyurl.com/pandektis06
527;ΑΠΟΦΑΣΗ ΥΠΗΡΕΣΙΑΚΟΥ ΓΡΑΜΜΑΤΕΑ ΤΟΥ ΥΠΟΥΡΓΕΙΟΥ ΑΓΡΟΤΙΚΗΣ ΑΝΑΠΤΥΞΗΣ ΚΑΙ TPΟΦΙMΩN Αριθμ. 79/177516;2/14.7.2020;2020;7;Έγκριση υπερωριακής απογευματινής εργασίας για τους υπαλλήλους του Υπουργείου Αγροτικής Ανάπτυξης και Τροφίμων κατά το Β΄ εξάμηνο έτους 2020;(Β΄ 2862);284;VI;https://tinyurl.com/pandektis06
528;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΑΝΑΠΤΥΞΗΣ ΚΑΙ ΕΠΕΝΔΥΣΕΩΝ - ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ - EΘΝΙΚΗΣ ΑΜΥΝΑΣ - ΕΡΓΑΣΙΑΣ ΚΑΙ ΚΟΙΝΩΝΙΚΩΝ ΥΠΟΘΕΣΕΩΝ - ΥΓΕΙΑΣ – ΔΙΚΑΙΟΣΥΝΗΣ - ΕΣΩΤΕΡΙΚΩΝ Αριθμ. Δ1α/ΓΠ.οικ. 44822;14/14.7.2020;2020;7;Κανόνες τήρησης αποστάσεων στα δικαστήρια και τις εισαγγελίες της χώρας από 16.7.2020 έως και 15.9.2020 για προληπτικούς λόγους δημόσιας υγείας, προς περιορισμό της διασποράς του κορωνοϊού COVID -19;(Β΄ 2865);286;VI;https://tinyurl.com/pandektis06
529;ΑΠΟΦΑΣΗ ΥΦΥΠΟΥΡΓΟΥ ΟΙΚΟΝΟΜΙΚΩΝ Αριθμ. Α. 1164;9/15.7.2020;2020;7;Προσδιορισμός πληττόμενων επιχειρήσεων για την απαλλαγή από την υποχρέωση καταβολής του 40% του συνολικού μισθώματος για τους μήνες Ιούλιο και Αύγουστο 2020;(Β΄ 2867);288;VI;https://tinyurl.com/pandektis06
530;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΥΓΕΙΑΣ - ΥΠΟΔΟΜΩΝ ΚΑΙ ΜΕΤΑΦΟΡΩΝ - ΝΑΥΤΙΛΙΑΣ ΚΑΙ ΝΗΣΙΩΤΙΚΗΣ ΠΟΛΙΤΙΚΗΣ Αριθμ. Δ1α/Γ.Π.οικ. 45231;15/15.7.2020;2020;7;Επιβολή του μέτρου του προσωρινού περιορισμού συνδέσεων με την Τουρκία, την Αλβανία, τη Βόρεια Μακεδονία και τη Σουηδία, προς περιορισμό της διασποράς του κορωνοϊού COVID- 19;(Β΄ 2868);293;VI;https://tinyurl.com/pandektis06
531;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΑΝΑΠΤΥΞΗΣ ΚΑΙ ΕΠΕΝΔΥΣΕΩΝ - ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ - ΕΡΓΑΣΙΑΣ ΚΑΙ ΚΟΙΝΩΝΙΚΩΝ ΥΠΟΘΕΣΕΩΝ - ΥΓΕΙΑΣ - ΕΣΩΤΕΡΙΚΩΝ - ΝΑΥΤΙΛΙΑΣ ΚΑΙ ΝΗΣΙΩΤΙΚΗΣ ΠΟΛΙΤΙΚΗΣ Αριθμ. Δ1α/Γ.Π.οικ. 45233;15/15.7.2020;2020;7;Μέτρα προστασίας στα ιδιωτικά και επαγγελματικά πλοία αναψυχής, ανεξαρτήτως σημαίας, που προέρχονται από το εξωτερικό, στο σύνολο της Επικράτειας, προς περιορισμό της διάδοσης του κορωνοϊού COVID -19;(Β΄ 2873);296;VI;https://tinyurl.com/pandektis06
532;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ - ΥΓΕΙΑΣ -ΕΣΩΤΕΡΙΚΩΝ Αριθμ. Δ1α/Γ.Π.οικ. 45237;15/15.7.2020;2020;7;Επιβολή του μέτρου της απαγόρευσης εισόδο υ στη χώρα των υπηκόων τρίτων κρατών πλην των κρατών της Ευρωπαϊκής Ένωσης και της Συμφωνίας Σένγκεν, προς περιορισμό της διασποράς του κορωνοϊού COVID -19, για το χρονικό διάστημα από 15.7.2020 έως και 31.7.2020;(Β΄ 2874);298;VI;https://tinyurl.com/pandektis06
533;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΑΝΑΠΤΥΞΗΣ ΚΑΙ ΕΠΕΝΔΥΣΕΩΝ - ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ - ΕΡΓΑΣΙΑΣ ΚΑΙ ΚΟΙΝΩΝΙΚΩΝ ΥΠΟΘΕΣΕΩΝ - ΥΓΕΙΑΣ - ΕΣΩΤΕΡΙΚΩΝ - ΝΑΥΤΙΛΙΑΣ ΚΑΙ ΝΗΣΙΩΤΙΚΗΣ ΠΟΛΙΤΙΚΗΣ Αριθμ. Δ1α/Γ.Π.οικ. 45235;15/15.7.2020;2020;7;Μέτρα προστασίας στα ιδιωτικά και επαγγελματικά πλοία αναψυχής, καθώς και στα επαγγελματικά τουριστικά ημερόπλοια στο σύνολο της Επικράτειας, προς περιορισμό της διάδοσης του κορωνοϊού COVID -19;(Β΄ 2876);299;VI;https://tinyurl.com/pandektis06
534;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΟΥ ΝΑΥΤΙΛΙΑΣ ΚΑΙ ΝΗΣΙΩΤΙΚΗΣ ΠΟΛΙΤΙΚΗΣ Αριθμ. 2252.1.1/45330/2020;15/16.7.2020;2020;7;Παράταση της περιόδου εφαρμο γής του άρθρου εξηκοστού δευτέρου της από 30.3.2020 Πράξης Νομοθετικού Περιεχομένου (Α΄ 75), όπως έχει κυρωθεί με τον ν. 4684/2020 για τη διασφάλιση της θαλάσσιας συγκοινωνιακής εξυπηρέτησης νησιωτικών περιοχών και την ανάγκη ανάκτησης του ακτοπλοϊκού δικτύου για την περίοδο 21.07.2020 -7.08.2020 (Α΄ 86);(Β΄ 2878);302;VI;https://tinyurl.com/pandektis06
535;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΟΥ ΠΑΙΔΕΙΑΣ ΚΑΙ ΘΡΗΣΚΕΥΜΑΤΩΝ Αριθμ. Φ.153/89638 /Α5;9/16.7.2020;2020;7;Τροποποίηση της υπ΄ αρ. Φ.151/116946/Β6/ 11 -10 -2011 (Β΄ 2438) απόφασης της Υπουργού Παιδείας, Διά Βίου Μάθησης και Θρησκευμάτων “Εισαγωγή σπουδαστών στο πρώτο έτος σπουδών του Τμήματος Εικαστικών και Εφαρμοσμένων Τεχνών της Σχολής Καλών Τεχνών του Α.Π.Θ.”, για το ακαδημαϊκό έτος 2020 -2021 και για όσο χρονικό διάστημα ισχύουν τα μέτρα που έχουν προβλεφθεί για την αντιμετώπιση της υγειονομικής κρίσης (COVID -19);(Β΄ 2880);307;VI;https://tinyurl.com/pandektis06
536;ΑΠΟΦΑΣΗ ΓΕΝΙΚΟΥ ΓΡΑΜΜΑΤΕΑ ΥΠΗΡΕΣΙΩΝ ΥΓΕΙΑΣ ΤΟΥ ΥΠΟΥΡΓΕΙΟΥ ΥΓΕΙΑΣ Αριθμ. Γ6α/Γ.Π.38396;10/16.7.2020;2020;7;Λειτουργία Δημοσίων Ινστιτούτων Επαγγελματικής Κατάρτισης (Δ.Ι.Ε.Κ.) αρμοδιότητας Υπουργείου Υγείας, εκπαιδευτικής περιόδου 2020- 2021;(Β΄ 2881);309;VI;https://tinyurl.com/pandektis06
537;NOMOΣ ΥΠ΄ ΑΡΙΘΜ. 4706;16/17.7.2020;2020;7;Εταιρική διακυβέρνηση ανωνύμων εταιρειών, σύγχρονη αγορά κεφαλαίου, ενσωμάτωση στην ελληνική νομοθεσία της Οδηγίας (ΕΕ) 2017/828 του Ευρωπαϊκού Κοινοβουλίου και του Συμβουλίου, μέτρα προς εφαρμογή του Κανονισμού (ΕΕ) 2017/1131 και άλλες διατάξεις;(Α΄ 136);316;VI;https://tinyurl.com/pandektis06
538;ΑΠΟΦΑΣΗ ΠΕΡΙΦΕΡΕΙΑΡΧΗ ΘΕΣΣΑΛΙΑΣ Aριθμ. 141848;1/17.7.2020;2020;7;Διαπίστωσ η της ανάγκης και καθιέρωση υπερωριακής απογευματινής εργασίας, νυχτερινές κατά τις καθημερινές ώρες, Κυριακές, εξαιρέσιμες και νυχτερινές, 3 (τριών) υπαλλήλων του Τμήματος Πολιτικής Προστασίας της Π.Ε. Λάρισας Περιφέρειας Θεσσαλίας, εκ των οποίων 2 (δύο) Ιδιωτικού Δικαίου Ορισμένου Χρόνου (Ι.Δ.Ο.Χ.), από τον Ιούλιο έως και τον Δεκέμβριο, κατά το έτος 2020;(Β΄ 2885);319;VI;https://tinyurl.com/pandektis06
539;ΑΠΟΦΑΣΗ ΠΕΡΙΦΕΡΕΙΑΡΧΗ ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ Αριθμ. 120625/2011;24.6 /17.7.2020;2020;7;Καθιέρωση υπερωριακής απασχόλησης των υπαλλήλων της Περιφερειακής Ενότητας Φωκίδας για το Β΄ εξάμηνο 2020;(Β΄ 2902);319;VI;https://tinyurl.com/pandektis06
540;ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΙΚΟΥ ΣΥΜΒΟΥΛΙΟΥ ΤΗΣ ΠΕΡΙΦΕΡΕΙΑΚΗΣ ΕΝΩΣΗΣ ΔΗΜΩΝ (Π.Ε.Δ.) ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ Αριθμ. 70;28.5/17.7.2020;2020;7;Έγκριση Υπερωριακής απασχόλησης εργαζομένων της Περιφερειακής Ένωσης Δήμων (Π.Ε.Δ.) Δυτικής Ελλάδας;(Β΄ 2911);319;VI;https://tinyurl.com/pandektis06
541;ΑΠΟΦΑΣH ΥΠΟΥΡΓΩΝ ΑΝΑΠΤΥΞΗΣ ΚΑΙ ΕΠΕΝΔΥΣΕΩΝ - ΕΞΩΤΕΡΙΚΩΝ - ΑΓΡΟΤΙΚΗΣ ΑΝΑΠΤΥΞΗΣ ΚΑΙ ΤΡΟΦΙΜΩΝ Αριθμ. 782/181320;6/17.7.2020;2020;7;Τροποποίηση τ ης υπ΄ αρ. 491/62337/27.3.2019 απόφασης των Υπουργών Οικονομίας και Ανάπτυξης, Εξωτερικών και Αγροτικής Ανάπτυξης και Τροφίμων “Συμπληρωματικά μέτρα για την εφαρμογή του κανονισμού (ΕΕ) υπ΄ αρ. 1308/2013 του Ευρωπαϊκού Κοινοβουλίου και του Συμβουλίου (ΕΕ L 347 της 20.12.2013, σ. 671), του κατ΄ εξουσιοδότηση κανονισμού (ΕΕ) 2016/1149 της Επιτροπής (ΕΕ L 190 της 15.7.2016, σ. 1 ) και του εκτελεστικού κανονισμού (ΕΕ) 2016/1150 της Επιτροπής (ΕΕ L 190 της 15.7.2 016, σ. 23), σχετικά με το ειδικό μέτρο στήριξης της προώθησης οίνων σε τρίτες χώρες για την προγραμματική περίοδο 2019 -2023 (Β΄ 1549)”;(Β΄ 2936);320;VI;https://tinyurl.com/pandektis06
542;ΑΠΟΦΑΣΗ ΣΥΝΤΟΝΙΣΤΗ ΑΠΟΚΕΝΤΡΩΜΕΝΗΣ ΔΙΟΙΚΗΣΗΣ ΑΤΤΙΚΗΣ Αριθμ. 50367/13226;3/20.7.2020;2020;7;Έγκριση υπερωριακής απασχόλησης των υπαλλήλων των Τμημάτων Μητρώου Αρρένων και του Τμήματος Αεροϋγειονομείου Αθηνών της Δ/νσης Αστικής Κατάστασης και Κοινωνικών Υποθέσεων της Αποκεντρωμένης Διοίκησης Αττικής, για το β΄ εξάμηνο του έτους 2020 και έως 31/12/2020;(Β΄ 2987);331;VI;https://tinyurl.com/pandektis06
